resultId,raceId,driverId,constructorId,number,positionOrder,points,rank
20325,337,1,1,2,3,15,4
20326,337,20,9,5,4,12,12
20327,337,3,131,4,5,10,13
20328,337,30,131,3,6,8,11
20329,337,18,1,1,7,6,9
20330,337,17,9,6,8,4,3
20331,337,24,10,15,9,2,7
20332,337,22,3,9,10,1,6
20333,337,9,4,11,11,0,14
20334,337,16,10,14,12,0,2
20335,337,153,5,17,13,0,8
20336,337,807,3,10,14,0,15
20337,337,5,205,19,15,0,17
20338,337,67,5,16,16,0,10
20339,337,15,205,18,17,0,18
20340,337,37,15,22,18,0,16
20341,337,811,164,21,19,0,22
20342,337,10,166,24,20,0,21
20343,337,808,4,12,21,0,19
20344,337,155,15,23,22,0,20
20345,337,810,166,25,23,0,23
20346,337,812,164,20,24,0,\N
20347,338,18,1,1,1,25,6
20348,338,9,4,11,2,18,8
20349,338,13,6,7,3,15,7
20350,338,4,6,8,4,12,10
20351,338,3,131,4,5,10,2
20352,338,1,1,2,6,8,3
20353,338,24,10,15,7,6,9
20354,338,22,3,9,8,4,5
20355,338,17,9,6,9,2,1
20356,338,30,131,3,10,1,4
20357,338,153,5,17,11,0,11
20358,338,37,15,22,12,0,12
20359,338,5,205,19,13,0,14
20360,338,812,164,20,14,0,16
20361,338,10,166,24,15,0,15
20362,338,810,166,25,16,0,17
20363,338,20,9,5,17,0,13
20364,338,16,10,14,18,0,19
20365,338,808,4,12,19,0,18
20366,338,811,164,21,20,0,20
20367,338,67,5,16,21,0,\N
20368,338,807,3,10,22,0,\N
20369,338,155,15,23,23,0,\N
20370,338,15,205,18,24,0,\N
20371,339,20,9,5,1,25,6
20372,339,17,9,6,2,18,1
20373,339,3,131,4,3,15,8
20374,339,9,4,11,4,12,7
20375,339,16,10,14,5,10,9
20376,339,1,1,2,6,8,4
20377,339,13,6,7,7,6,5
20378,339,18,1,1,8,4,10
20379,339,153,5,17,9,2,13
20380,339,807,3,10,10,1,11
20381,339,67,5,16,11,0,3
20382,339,22,3,9,12,0,12
20383,339,4,6,8,13,0,2
20384,339,810,166,25,14,0,18
20385,339,812,164,20,15,0,21
20386,339,811,164,21,16,0,22
20387,339,15,205,18,17,0,20
20388,339,5,205,19,18,0,17
20389,339,808,4,12,19,0,14
20390,339,24,10,15,20,0,16
20391,339,30,131,3,21,0,15
20392,339,155,15,23,22,0,19
20393,339,10,166,24,23,0,23
20394,339,37,15,22,24,0,\N
20395,340,18,1,1,1,25,4
20396,340,1,1,2,2,18,1
20397,340,3,131,4,3,15,5
20398,340,4,6,8,4,12,9
20399,340,9,4,11,5,10,6
20400,340,20,9,5,6,8,2
20401,340,808,4,12,7,6,8
20402,340,17,9,6,8,4,3
20403,340,13,6,7,9,2,13
20404,340,30,131,3,10,1,10
20405,340,16,10,14,11,0,11
20406,340,22,3,9,12,0,14
20407,340,153,5,17,13,0,7
20408,340,5,205,19,14,0,15
20409,340,807,3,10,15,0,12
20410,340,811,164,21,16,0,17
20411,340,812,164,20,17,0,18
20412,340,15,205,18,18,0,19
20413,340,810,166,25,19,0,20
20414,340,37,15,22,20,0,16
20415,340,67,5,16,21,0,\N
20416,340,155,15,23,22,0,\N
20417,340,24,10,15,23,0,\N
20418,340,10,166,24,24,0,\N
20419,341,17,9,6,1,25,2
20420,341,4,6,8,2,18,3
20421,341,20,9,5,3,15,5
20422,341,30,131,3,4,12,10
20423,341,18,1,1,5,10,4
20424,341,13,6,7,6,8,9
20425,341,16,10,14,7,6,13
20426,341,9,4,11,8,4,7
20427,341,22,3,9,9,2,12
20428,341,153,5,17,10,1,11
20429,341,808,4,12,11,0,8
20430,341,155,15,23,12,0,15
20431,341,3,131,4,13,0,6
20432,341,1,1,2,14,0,1
20433,341,24,10,15,15,0,14
20434,341,807,3,10,16,0,17
20435,341,15,205,18,17,0,18
20436,341,10,166,24,18,0,19
20437,341,810,166,25,19,0,20
20438,341,67,5,16,20,0,16
20439,341,812,164,20,21,0,22
20440,341,37,15,22,22,0,21
20441,341,811,164,21,23,0,\N
20442,341,5,205,19,24,0,\N
20443,342,17,9,6,1,25,2
20444,342,20,9,5,2,18,1
20445,342,9,4,11,3,15,3
20446,342,13,6,7,4,12,4
20447,342,1,1,2,5,10,10
20448,342,4,6,8,6,8,6
20449,342,3,131,4,7,6,7
20450,342,16,10,14,8,4,8
20451,342,24,10,15,9,2,9
20452,342,67,5,16,10,1,13
20453,342,153,5,17,11,0,11
20454,342,30,131,3,12,0,5
20455,342,808,4,12,13,0,12
20456,342,812,164,20,14,0,19
20457,342,15,205,18,15,0,18
20458,342,5,205,19,16,0,14
20459,342,811,164,21,17,0,20
20460,342,22,3,9,18,0,16
20461,342,155,15,23,19,0,15
20462,342,810,166,25,20,0,22
20463,342,10,166,24,21,0,21
20464,342,37,15,22,22,0,17
20465,342,18,1,1,23,0,23
20466,342,807,3,10,24,0,\N
20467,343,1,1,2,1,25,12
20468,343,18,1,1,2,18,7
20469,343,17,9,6,3,15,2
20470,343,30,131,3,4,12,6
20471,343,3,131,4,5,10,9
20472,343,9,4,11,6,8,4
20473,343,13,6,7,7,6,10
20474,343,4,6,8,8,4,11
20475,343,16,10,14,9,2,8
20476,343,155,15,23,10,1,16
20477,343,37,15,22,11,0,14
20478,343,153,5,17,12,0,3
20479,343,24,10,15,13,0,18
20480,343,22,3,9,14,0,17
20481,343,808,4,12,15,0,1
20482,343,67,5,16,16,0,5
20483,343,807,3,10,17,0,15
20484,343,10,166,24,18,0,19
20485,343,810,166,25,19,0,20
20486,343,812,164,20,20,0,24
20487,343,811,164,21,21,0,21
20488,343,20,9,5,22,0,13
20489,343,5,205,19,23,0,22
20490,343,15,205,18,24,0,23
20491,344,1,1,2,1,25,2
20492,344,18,1,1,2,18,4
20493,344,4,6,8,3,15,6
20494,344,20,9,5,4,12,8
20495,344,17,9,6,5,10,5
20496,344,3,131,4,6,8,3
20497,344,9,4,11,7,6,1
20498,344,67,5,16,8,4,15
20499,344,24,10,15,9,2,11
20500,344,16,10,14,10,1,13
20501,344,30,131,3,11,0,14
20502,344,153,5,17,12,0,16
20503,344,807,3,10,13,0,9
20504,344,22,3,9,14,0,10
20505,344,13,6,7,15,0,7
20506,344,5,205,19,16,0,18
20507,344,808,4,12,17,0,12
20508,344,812,164,20,18,0,21
20509,344,810,166,25,19,0,22
20510,344,10,166,24,20,0,20
20511,344,15,205,18,21,0,19
20512,344,37,15,22,22,0,17
20513,344,811,164,21,23,0,23
20514,344,155,15,23,24,0,\N
20515,345,20,9,5,1,25,3
20516,345,1,1,2,2,18,4
20517,345,18,1,1,3,15,1
20518,345,22,3,9,4,12,5
20519,345,9,4,11,5,10,7
20520,345,16,10,14,6,8,8
20521,345,155,15,23,7,6,6
20522,345,4,6,8,8,4,10
20523,345,67,5,16,9,2,11
20524,345,3,131,4,10,1,9
20525,345,13,6,7,11,0,13
20526,345,37,15,22,12,0,16
20527,345,153,5,17,13,0,15
20528,345,808,4,12,14,0,12
20529,345,30,131,3,15,0,2
20530,345,24,10,15,16,0,14
20531,345,810,166,25,17,0,20
20532,345,812,164,20,18,0,22
20533,345,10,166,24,19,0,19
20534,345,811,164,21,20,0,21
20535,345,15,205,18,21,0,18
20536,345,807,3,10,22,0,17
20537,345,5,205,19,23,0,24
20538,345,17,9,6,24,0,23
20539,346,17,9,6,1,25,4
20540,346,1,1,2,2,18,6
20541,346,3,131,4,3,15,7
20542,346,18,1,1,4,12,9
20543,346,22,3,9,5,10,11
20544,346,155,15,23,6,8,10
20545,346,20,9,5,7,6,3
20546,346,16,10,14,8,4,16
20547,346,30,131,3,9,2,15
20548,346,807,3,10,10,1,13
20549,346,24,10,15,11,0,14
20550,346,67,5,16,12,0,8
20551,346,808,4,12,13,0,5
20552,346,4,6,8,14,0,1
20553,346,13,6,7,15,0,2
20554,346,15,205,18,16,0,20
20555,346,5,205,19,17,0,18
20556,346,10,166,24,18,0,19
20557,346,812,164,20,19,0,23
20558,346,29,164,21,20,0,22
20559,346,153,5,17,21,0,12
20560,346,37,15,22,22,0,17
20561,346,9,4,11,23,0,21
20562,346,810,166,25,24,0,24
20563,347,4,6,8,1,25,2
20564,347,13,6,7,2,18,3
20565,347,20,9,5,3,15,1
20566,347,1,1,2,4,12,5
20567,347,18,1,1,5,10,4
20568,347,17,9,6,6,8,9
20569,347,9,4,11,7,6,16
20570,347,3,131,4,8,4,8
20571,347,30,131,3,9,2,14
20572,347,808,4,12,10,1,17
20573,347,155,15,23,11,0,15
20574,347,22,3,9,12,0,13
20575,347,807,3,10,13,0,11
20576,347,37,15,22,14,0,6
20577,347,153,5,17,15,0,12
20578,347,24,10,15,16,0,7
20579,347,16,10,14,17,0,10
20580,347,10,166,24,18,0,18
20581,347,811,164,21,19,0,21
20582,347,5,205,19,20,0,19
20583,347,810,166,25,21,0,20
20584,347,29,164,20,22,0,22
20585,347,15,205,18,23,0,23
20586,347,67,5,16,24,0,\N
20587,348,17,9,6,1,25,2
20588,348,4,6,8,2,18,4
20589,348,20,9,5,3,15,1
20590,348,13,6,7,4,12,5
20591,348,808,4,12,5,10,6
20592,348,807,3,10,6,8,7
20593,348,37,15,22,7,6,10
20594,348,18,1,1,8,4,8
20595,348,155,15,23,9,2,9
20596,348,22,3,9,10,1,3
20597,348,30,131,3,11,0,12
20598,348,67,5,16,12,0,13
20599,348,24,10,15,13,0,11
20600,348,5,205,19,14,0,18
20601,348,15,205,18,15,0,17
20602,348,10,166,24,16,0,19
20603,348,811,164,21,17,0,21
20604,348,810,166,25,18,0,16
20605,348,29,164,20,19,0,23
20606,348,1,1,2,20,0,14
20607,348,9,4,11,21,0,15
20608,348,3,131,4,22,0,20
20609,348,16,10,14,23,0,22
20610,348,153,5,17,24,0,\N
20611,349,1,1,2,1,25,1
20612,349,17,9,6,2,18,2
20613,349,9,4,11,3,15,3
20614,349,13,6,7,4,12,4
20615,349,16,10,14,5,10,5
20616,349,3,131,4,6,8,10
20617,349,30,131,3,7,6,13
20618,349,155,15,23,8,4,11
20619,349,808,4,12,9,2,7
20620,349,24,10,15,10,1,14
20621,349,37,15,22,11,0,15
20622,349,67,5,16,12,0,17
20623,349,153,5,17,13,0,9
20624,349,807,3,10,14,0,12
20625,349,20,9,5,15,0,6
20626,349,5,205,19,16,0,22
20627,349,810,166,25,17,0,21
20628,349,10,166,24,18,0,19
20629,349,15,205,18,19,0,18
20630,349,29,164,20,20,0,20
20631,349,4,6,8,21,0,8
20632,349,18,1,1,22,0,16
20633,349,811,164,21,23,0,23
20634,349,22,3,9,24,0,\N
20635,350,4,6,8,1,25,1
20636,350,18,1,1,2,18,8
20637,350,13,6,7,3,15,6
20638,350,20,9,5,4,12,4
20639,350,3,131,4,5,10,3
20640,350,17,9,6,6,8,2
20641,350,807,3,10,7,6,7
20642,350,9,4,11,8,4,5
20643,350,30,131,3,9,2,11
20644,350,22,3,9,10,1,14
20645,350,67,5,16,11,0,13
20646,350,24,10,15,12,0,12
20647,350,808,4,12,13,0,9
20648,350,37,15,22,14,0,16
20649,350,153,5,17,15,0,15
20650,350,16,10,14,16,0,10
20651,350,10,166,24,17,0,17
20652,350,5,205,19,18,0,18
20653,350,29,164,20,19,0,20
20654,350,810,166,25,20,0,19
20655,350,15,205,18,21,0,21
20656,350,811,164,21,22,0,22
20657,350,1,1,2,23,0,\N
20658,350,155,15,23,24,0,\N
20659,351,4,6,8,1,25,1
20660,351,20,9,5,2,18,2
20661,351,17,9,6,3,15,5
20662,351,18,1,1,4,12,7
20663,351,3,131,4,5,10,8
20664,351,22,3,9,6,8,9
20665,351,9,4,11,7,6,3
20666,351,13,6,7,8,4,12
20667,351,16,10,14,9,2,15
20668,351,807,3,10,10,1,13
20669,351,808,4,12,11,0,11
20670,351,153,5,17,12,0,14
20671,351,30,131,3,13,0,4
20672,351,67,5,16,14,0,6
20673,351,810,166,25,15,0,17
20674,351,5,205,19,16,0,18
20675,351,10,166,24,17,0,19
20676,351,2,15,22,18,0,16
20677,351,1,1,2,19,0,10
20678,351,32,164,20,20,0,22
20679,351,155,15,23,21,0,20
20680,351,811,164,21,22,0,23
20681,351,15,205,18,23,0,21
20682,351,24,10,15,24,0,\N
20683,352,20,9,5,1,25,3
20684,352,17,9,6,2,18,1
20685,352,4,6,8,3,15,4
20686,352,18,1,1,4,12,2
20687,352,1,1,2,5,10,9
20688,352,30,131,3,6,8,7
20689,352,155,15,23,7,6,6
20690,352,2,15,22,8,4,10
20691,352,22,3,9,9,2,11
20692,352,67,5,16,10,1,8
20693,352,153,5,17,11,0,5
20694,352,5,205,19,12,0,14
20695,352,15,205,18,13,0,15
20696,352,10,166,24,14,0,17
20697,352,811,164,21,15,0,18
20698,352,29,164,20,16,0,16
20699,352,3,131,4,17,0,12
20700,352,16,10,14,18,0,13
20701,352,9,4,11,19,0,19
20702,352,807,3,10,20,0,\N
20703,352,13,6,7,21,0,\N
20704,352,808,4,12,22,0,\N
20705,352,24,10,15,23,0,\N
20706,352,810,166,25,24,0,\N
20707,353,4,6,8,1,25,1
20708,353,1,1,2,2,18,3
20709,353,13,6,7,3,15,4
20710,353,30,131,3,4,12,8
20711,353,9,4,11,5,10,7
20712,353,24,10,15,6,8,5
20713,353,22,3,9,7,6,6
20714,353,155,15,23,8,4,14
20715,353,2,15,22,9,2,15
20716,353,807,3,10,10,1,10
20717,353,153,5,17,11,0,9
20718,353,18,1,1,12,0,11
20719,353,5,205,19,13,0,16
20720,353,811,164,21,14,0,20
20721,353,29,164,20,15,0,19
20722,353,16,10,14,16,0,12
20723,353,20,9,5,17,0,2
20724,353,808,4,12,18,0,13
20725,353,10,166,24,19,0,18
20726,353,67,5,16,20,0,17
20727,353,810,166,25,21,0,23
20728,353,15,205,18,22,0,24
20729,353,17,9,6,23,0,21
20730,353,3,131,4,24,0,22
20731,354,20,9,5,1,25,6
20732,354,17,9,6,2,18,4
20733,354,4,6,8,3,15,2
20734,354,1,1,2,4,12,1
20735,354,18,1,1,5,10,3
20736,354,3,131,4,6,8,5
20737,354,30,131,3,7,6,12
20738,354,807,3,10,8,4,8
20739,354,9,4,11,9,2,11
20740,354,155,15,23,10,1,7
20741,354,153,5,17,11,0,16
20742,354,16,10,14,12,0,9
20743,354,67,5,16,13,0,17
20744,354,22,3,9,14,0,13
20745,354,13,6,7,15,0,14
20746,354,808,4,12,16,0,15
20747,354,2,15,22,17,0,10
20748,354,5,205,19,18,0,20
20749,354,15,205,18,19,0,21
20750,354,10,166,24,20,0,23
20751,354,811,164,21,21,0,24
20752,354,32,164,20,22,0,22
20753,354,810,166,25,23,0,18
20754,354,24,10,15,24,0,19
20755,355,20,9,5,1,25,4
20756,355,1,1,2,2,18,1
20757,355,18,1,1,3,15,2
20758,355,3,131,4,4,12,3
20759,355,9,4,11,5,10,5
20760,355,808,4,12,6,8,8
20761,355,4,6,8,7,6,7
20762,355,17,9,6,8,4,6
20763,355,153,5,17,9,2,15
20764,355,13,6,7,10,1,14
20765,355,2,15,22,11,0,12
20766,355,22,3,9,12,0,11
20767,355,16,10,14,13,0,13
20768,355,155,15,23,14,0,16
20769,355,67,5,16,15,0,10
20770,355,807,3,10,16,0,9
20771,355,5,205,19,17,0,17
20772,355,810,166,25,18,0,19
20773,355,811,164,21,19,0,20
20774,355,32,164,20,20,0,21
20775,355,15,205,18,21,0,18
20776,355,10,166,24,22,0,22
20777,355,30,131,3,23,0,\N
20778,355,24,10,15,24,0,\N
20779,841,20,9,1,1,25,4
20780,841,1,1,3,2,18,8
20781,841,808,4,10,3,15,7
20782,841,4,6,5,4,12,2
20783,841,17,9,2,5,10,3
20784,841,18,1,4,6,8,5
20785,841,13,6,6,7,6,1
20786,841,67,5,18,8,4,11
20787,841,16,10,14,9,2,13
20788,841,814,10,15,10,1,14
20789,841,153,5,19,11,0,10
20790,841,2,4,9,12,0,15
20791,841,15,205,21,13,0,16
20792,841,816,166,25,14,0,19
20793,841,10,166,24,15,0,22
20794,841,22,3,11,16,0,12
20795,841,3,131,8,17,0,17
20796,841,5,205,20,18,0,20
20797,841,30,131,7,19,0,21
20798,841,813,3,12,20,0,18
20799,841,155,15,16,21,0,9
20800,841,815,15,17,22,0,6
20801,842,20,9,1,1,25,6
20802,842,18,1,4,2,18,4
20803,842,2,4,9,3,15,7
20804,842,17,9,2,4,12,1
20805,842,13,6,6,5,10,9
20806,842,4,6,5,6,8,2
20807,842,155,15,16,7,6,10
20808,842,1,1,3,8,4,5
20809,842,30,131,7,9,2,11
20810,842,814,10,15,10,1,13
20811,842,16,10,14,11,0,14
20812,842,3,131,8,12,0,8
20813,842,67,5,18,13,0,12
20814,842,153,5,19,14,0,17
20815,842,5,205,20,15,0,16
20816,842,10,166,24,16,0,20
20817,842,808,4,10,17,0,3
20818,842,24,164,23,18,0,23
20819,842,816,166,25,19,0,19
20820,842,15,205,21,20,0,18
20821,842,815,15,17,21,0,15
20822,842,22,3,11,22,0,21
20823,842,39,164,22,23,0,24
20824,842,813,3,12,24,0,22
20825,843,1,1,3,1,25,2
20826,843,20,9,1,2,18,8
20827,843,17,9,2,3,15,1
20828,843,18,1,4,4,12,3
20829,843,3,131,8,5,10,5
20830,843,13,6,6,6,8,10
20831,843,4,6,5,7,6,15
20832,843,30,131,7,8,4,6
20833,843,808,4,10,9,2,7
20834,843,155,15,16,10,1,17
20835,843,814,10,15,11,0,18
20836,843,2,4,9,12,0,16
20837,843,22,3,11,13,0,13
20838,843,67,5,18,14,0,11
20839,843,16,10,14,15,0,4
20840,843,5,205,20,16,0,19
20841,843,815,15,17,17,0,9
20842,843,813,3,12,18,0,12
20843,843,15,205,21,19,0,14
20844,843,816,166,25,20,0,22
20845,843,10,166,24,21,0,21
20846,843,24,164,23,22,0,20
20847,843,39,164,22,23,0,24
20848,843,153,5,19,24,0,23
20849,844,20,9,1,1,25,3
20850,844,17,9,2,2,18,1
20851,844,4,6,5,3,15,6
20852,844,1,1,3,4,12,4
20853,844,3,131,8,5,10,7
20854,844,18,1,4,6,8,13
20855,844,2,4,9,7,6,5
20856,844,808,4,10,8,4,8
20857,844,67,5,18,9,2,14
20858,844,155,15,16,10,1,10
20859,844,13,6,6,11,0,11
20860,844,30,131,7,12,0,12
20861,844,16,10,14,13,0,16
20862,844,815,15,17,14,0,9
20863,844,22,3,11,15,0,17
20864,844,153,5,19,16,0,2
20865,844,813,3,12,17,0,15
20866,844,15,205,21,18,0,20
20867,844,5,205,20,19,0,19
20868,844,816,166,25,20,0,23
20869,844,39,164,22,21,0,21
20870,844,24,164,23,22,0,22
20871,844,814,10,15,23,0,18
20872,844,10,166,24,24,0,0
20873,845,20,9,1,1,25,4
20874,845,1,1,3,2,18,1
20875,845,18,1,4,3,15,7
20876,845,17,9,2,4,12,5
20877,845,4,6,5,5,10,9
20878,845,30,131,7,6,8,15
20879,845,3,131,8,7,6,13
20880,845,2,4,9,8,4,3
20881,845,815,15,17,9,2,6
20882,845,155,15,16,10,1,8
20883,845,808,4,10,11,0,17
20884,845,814,10,15,12,0,16
20885,845,16,10,14,13,0,10
20886,845,67,5,18,14,0,18
20887,845,813,3,12,15,0,14
20888,845,153,5,19,16,0,12
20889,845,22,3,11,17,0,2
20890,845,15,205,21,18,0,20
20891,845,10,166,24,19,0,21
20892,845,816,166,25,20,0,22
20893,845,39,164,22,21,0,23
20894,845,13,6,6,22,0,11
20895,845,5,205,20,23,0,19
20896,845,24,164,23,24,0,24
20897,846,20,9,1,1,25,2
20898,846,4,6,5,2,18,4
20899,846,18,1,4,3,15,3
20900,846,17,9,2,4,12,1
20901,846,155,15,16,5,10,7
20902,846,1,1,3,6,8,5
20903,846,16,10,14,7,6,13
20904,846,2,4,9,8,4,6
20905,846,22,3,11,9,2,8
20906,846,67,5,18,10,1,12
20907,846,3,131,8,11,0,10
20908,846,814,10,15,12,0,11
20909,846,15,205,21,13,0,19
20910,846,5,205,20,14,0,18
20911,846,816,166,25,15,0,20
20912,846,24,164,23,16,0,21
20913,846,39,164,22,17,0,23
20914,846,813,3,12,18,0,14
20915,846,808,4,10,19,0,16
20916,846,153,5,19,20,0,9
20917,846,13,6,6,21,0,17
20918,846,30,131,7,22,0,15
20919,846,10,166,24,23,0,22
20920,847,18,1,4,1,25,1
20921,847,20,9,1,2,18,2
20922,847,17,9,2,3,15,8
20923,847,30,131,7,4,12,4
20924,847,808,4,10,5,10,3
20925,847,13,6,6,6,8,5
20926,847,155,15,16,7,6,10
20927,847,153,5,19,8,4,13
20928,847,22,3,11,9,2,11
20929,847,67,5,18,10,1,7
20930,847,3,131,8,11,0,9
20931,847,37,15,17,12,0,12
20932,847,24,164,23,13,0,17
20933,847,39,164,22,14,0,16
20934,847,816,166,25,15,0,15
20935,847,10,166,24,16,0,19
20936,847,15,205,21,17,0,14
20937,847,814,10,15,18,0,6
20938,847,813,3,12,19,0,18
20939,847,2,4,9,20,0,20
20940,847,16,10,14,21,0,21
20941,847,4,6,5,22,0,22
20942,847,5,205,20,23,0,24
20943,847,1,1,3,24,0,23
20944,848,20,9,1,1,25,1
20945,848,4,6,5,2,18,2
20946,848,17,9,2,3,15,4
20947,848,1,1,3,4,12,6
20948,848,13,6,6,5,10,5
20949,848,18,1,4,6,8,3
20950,848,3,131,8,7,6,12
20951,848,153,5,19,8,4,11
20952,848,16,10,14,9,2,10
20953,848,2,4,9,10,1,14
20954,848,815,15,17,11,0,15
20955,848,22,3,11,12,0,17
20956,848,67,5,18,13,0,16
20957,848,814,10,15,14,0,13
20958,848,808,4,10,15,0,8
20959,848,155,15,16,16,0,9
20960,848,30,131,7,17,0,18
20961,848,813,3,12,18,0,7
20962,848,5,205,20,19,0,19
20963,848,15,205,21,20,0,20
20964,848,10,166,24,21,0,21
20965,848,816,166,25,22,0,22
20966,848,24,164,23,23,0,23
20967,848,39,164,22,24,0,24
20968,849,4,6,5,1,25,1
20969,849,20,9,1,2,18,3
20970,849,17,9,2,3,15,4
20971,849,1,1,3,4,12,5
20972,849,13,6,6,5,10,2
20973,849,3,131,8,6,8,13
20974,849,815,15,17,7,6,7
20975,849,2,4,9,8,4,14
20976,849,30,131,7,9,2,11
20977,849,153,5,19,10,1,15
20978,849,16,10,14,11,0,9
20979,849,808,4,10,12,0,6
20980,849,22,3,11,13,0,8
20981,849,813,3,12,14,0,12
20982,849,814,10,15,15,0,16
20983,849,10,166,24,16,0,17
20984,849,816,166,25,17,0,20
20985,849,24,164,23,18,0,19
20986,849,817,164,22,19,0,22
20987,849,18,1,4,20,0,10
20988,849,67,5,18,21,0,18
20989,849,155,15,16,22,0,21
20990,849,15,205,21,23,0,23
20991,849,5,205,20,24,0,24
20992,850,1,1,3,1,25,1
20993,850,4,6,5,2,18,5
20994,850,17,9,2,3,15,2
20995,850,20,9,1,4,12,3
20996,850,13,6,6,5,10,4
20997,850,16,10,14,6,8,10
20998,850,3,131,8,7,6,7
20999,850,30,131,7,8,4,6
21000,850,155,15,16,9,2,11
21001,850,808,4,10,10,1,8
21002,850,815,15,17,11,0,13
21003,850,153,5,19,12,0,14
21004,850,814,10,15,13,0,12
21005,850,813,3,12,14,0,15
21006,850,67,5,18,15,0,16
21007,850,5,205,20,16,0,17
21008,850,10,166,24,17,0,21
21009,850,816,166,25,18,0,20
21010,850,817,164,22,19,0,23
21011,850,812,205,21,20,0,22
21012,850,24,164,23,21,0,24
21013,850,18,1,4,22,0,9
21014,850,22,3,11,23,0,19
21015,850,2,4,9,24,0,18
21016,851,18,1,4,1,25,6
21017,851,20,9,1,2,18,5
21018,851,4,6,5,3,15,3
21019,851,1,1,3,4,12,2
21020,851,17,9,2,5,10,4
21021,851,13,6,6,6,8,1
21022,851,814,10,15,7,6,14
21023,851,67,5,18,8,4,15
21024,851,3,131,8,9,2,9
21025,851,153,5,19,10,1,16
21026,851,155,15,16,11,0,7
21027,851,808,4,10,12,0,8
21028,851,22,3,11,13,0,11
21029,851,16,10,14,14,0,12
21030,851,815,15,17,15,0,10
21031,851,813,3,12,16,0,13
21032,851,10,166,24,17,0,18
21033,851,817,164,22,18,0,19
21034,851,816,166,25,19,0,20
21035,851,24,164,23,20,0,21
21036,851,5,205,20,21,0,17
21037,851,30,131,7,22,0,22
21038,851,2,4,9,23,0,23
21039,851,15,205,21,24,0,24
21040,852,20,9,1,1,25,4
21041,852,17,9,2,2,18,1
21042,852,18,1,4,3,15,2
21043,852,4,6,5,4,12,5
21044,852,30,131,7,5,10,6
21045,852,3,131,8,6,8,8
21046,852,16,10,14,7,6,10
21047,852,13,6,6,8,4,7
21048,852,808,4,10,9,2,9
21049,852,813,3,12,10,1,12
21050,852,814,10,15,11,0,11
21051,852,155,15,16,12,0,14
21052,852,811,4,9,13,0,13
21053,852,15,205,21,14,0,17
21054,852,5,205,20,15,0,15
21055,852,22,3,11,16,0,3
21056,852,816,166,25,17,0,19
21057,852,10,166,24,18,0,20
21058,852,24,164,23,19,0,22
21059,852,815,15,17,20,0,16
21060,852,817,164,22,21,0,23
21061,852,1,1,3,22,0,18
21062,852,67,5,18,23,0,21
21063,852,153,5,19,24,0,0
21064,853,20,9,1,1,25,3
21065,853,18,1,4,2,18,2
21066,853,4,6,5,3,15,6
21067,853,1,1,3,4,12,1
21068,853,30,131,7,5,10,7
21069,853,13,6,6,6,8,5
21070,853,153,5,19,7,6,10
21071,853,814,10,15,8,4,8
21072,853,811,4,9,9,2,4
21073,853,67,5,18,10,1,9
21074,853,813,3,12,11,0,12
21075,853,22,3,11,12,0,11
21076,853,5,205,20,13,0,14
21077,853,15,205,21,14,0,15
21078,853,10,166,24,15,0,17
21079,853,817,164,22,16,0,20
21080,853,815,15,17,17,0,13
21081,853,155,15,16,18,0,16
21082,853,16,10,14,19,0,19
21083,853,17,9,2,20,0,18
21084,853,816,166,25,21,0,0
21085,853,808,4,10,22,0,0
21086,853,3,131,8,23,0,0
21087,853,24,164,23,24,0,0
21088,854,20,9,1,1,25,2
21089,854,18,1,4,2,18,1
21090,854,17,9,2,3,15,3
21091,854,4,6,5,4,12,5
21092,854,1,1,3,5,10,4
21093,854,814,10,15,6,8,15
21094,854,3,131,8,7,6,16
21095,854,16,10,14,8,4,17
21096,854,13,6,6,9,2,8
21097,854,815,15,17,10,1,18
21098,854,813,3,12,11,0,10
21099,854,67,5,18,12,0,7
21100,854,22,3,11,13,0,19
21101,854,155,15,16,14,0,6
21102,854,811,4,9,15,0,12
21103,854,5,205,20,16,0,13
21104,854,808,4,10,17,0,14
21105,854,816,166,25,18,0,22
21106,854,817,164,22,19,0,23
21107,854,24,164,23,20,0,21
21108,854,153,5,19,21,0,11
21109,854,15,205,21,22,0,20
21110,854,30,131,7,23,0,9
21111,854,10,166,24,24,0,24
21112,855,18,1,4,1,25,1
21113,855,4,6,5,2,18,4
21114,855,20,9,1,3,15,6
21115,855,17,9,2,4,12,5
21116,855,1,1,3,5,10,9
21117,855,30,131,7,6,8,12
21118,855,13,6,6,7,6,11
21119,855,815,15,17,8,4,2
21120,855,808,4,10,9,2,7
21121,855,3,131,8,10,1,3
21122,855,16,10,14,11,0,14
21123,855,814,10,15,12,0,13
21124,855,155,15,16,13,0,19
21125,855,813,3,12,14,0,10
21126,855,153,5,19,15,0,8
21127,855,811,4,9,16,0,15
21128,855,22,3,11,17,0,16
21129,855,5,205,20,18,0,17
21130,855,15,205,21,19,0,18
21131,855,10,166,24,20,0,21
21132,855,816,166,25,21,0,22
21133,855,817,164,22,22,0,20
21134,855,24,164,23,23,0,24
21135,855,67,5,18,24,0,23
21136,856,20,9,1,1,25,1
21137,856,1,1,3,2,18,3
21138,856,17,9,2,3,15,2
21139,856,18,1,4,4,12,7
21140,856,4,6,5,5,10,6
21141,856,13,6,6,6,8,5
21142,856,153,5,19,7,6,8
21143,856,3,131,8,8,4,9
21144,856,67,5,18,9,2,4
